userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,a_Pi
sharman-ordoyne,dan-viens,1242,160,8.571837714779901,0.038168451979252886,16,1,8.571837714779901,0.038168451979252886,5.861701097097491,0.4378907469634935,5.861701097097491,0.4378907469634935,5.7957016164920185,0.4458121516396825,0.08823529411764706,0.08823529411764706,non-social co-location network,0.5166630832035569
shaun-rance,matt-m,1550,212,8.118155005642551,0.023765341845071404,11,1,8.118155005642551,0.023765341845071404,4.852589360102006,0.5270164409548266,4.852589360102006,0.5270164409548266,4.774432613476176,0.5363956628358074,0.09824561403508772,0.09824561403508772,non-social co-location network,0.5408285255206183
shehab-hamad,john-lambert-pearson,587,99,8.988282789331382,0.1316568591262745,5,1,8.988282789331382,0.1316568591262745,6.7751099885544575,0.4019926460956712,6.7751099885544575,0.4019926460956712,6.907254275786393,0.3874506712246949,0.04431137724550898,0.04431137724550898,non-social co-location network,0.4915507903563366
shinya-sakemoto,akifumi-yamashita,735,511,6.414615877336228,0.2667860096907861,27,1,6.414615877336228,0.2667860096907861,3.3611718978403617,0.6774160579197088,3.3611718978403617,0.6774160579197088,3.424497021393745,0.6700983104524165,0.1020408163265306,0.1020408163265306,non-social co-location network,0.6581950357314904
siegfrid,nikki5,1000,729,7.618431540391112,0.03164917551352338,32,1,7.6184315403911125,0.03164917551352338,4.288610804401658,0.5687886739229374,4.288610804401658,0.5687886739229374,4.383253304435032,0.5569924064283384,0.06403940886699508,0.06403940886699508,non-social co-location network,0.8058298299518158
siobhan-quinn,david-villarreal,298,353,6.926800374483035,0.360717603181488,17,1,6.926800374483035,0.360717603181488,4.937189231208222,0.5774902671051889,4.937189231208222,0.5774902671051889,5.070344051786837,0.56386185108855,0.03951367781155015,0.03951367781155015,non-social co-location network,0.5164377270058356
some-inu,miyako-kusuhano,209,327,5.427856500007898,0.24566742485076554,4,1,5.427856500007898,0.24566742485076554,3.0705133159664717,0.6512529697881637,3.0705133159664717,0.6512529697881637,3.0797813910897713,0.6499338836050628,0.2112676056338028,0.2112676056338028,non-social co-location network,0.6646941190444529
song-yeong-min,yuina-azu,771,345,3.4183557495132764,0.5820480139377268,16,1,3.4183557495132764,0.5820480139377268,2.9686480580827457,0.6510300568601659,2.9686480580827457,0.6510300568601659,2.69164560862106,0.6913907146021642,0.1724137931034483,0.1724137931034483,non-social co-location network,0.7385309267939337
soukun86,hiroshi-ota,398,709,5.006887302247593,0.42327984867060015,6,1,5.006887302247593,0.42327984867060015,3.3844078077609705,0.6489460081940857,3.3844078077609705,0.6489460081940857,3.5314974411280566,0.6300991842799925,0.07874015748031496,0.07874015748031496,non-social co-location network,0.539660039353259
soup-soup,marc-covitz,340,32,8.086341104257263,0.13010662026427253,4,1,8.086341104257263,0.13010662026427253,6.0151606906509825,0.41828713672193146,6.0151606906509825,0.41828713672193146,6.112478168005838,0.4063365106853398,0.061881188118811874,0.061881188118811874,non-social co-location network,0.27706098313366906
stan-chin,grant-mason,839,219,8.159161754865018,0.11539843090880207,11,1,8.159161754865018,0.11539843090880207,5.357979130841511,0.4956121363292994,5.357979130841511,0.4956121363292994,5.433797479791715,0.4867852186881767,0.1175,0.1175,non-social co-location network,0.5985187161497048
stephan-macleod,aidan-nulman,192,14,7.3807519718555845,0.12384785004289485,4,1,7.380751971855585,0.12384785004289485,5.523196431678807,0.4181630011390987,5.523196431678807,0.4181630011390987,5.57033670195505,0.4117157296856988,0.04,0.04,non-social co-location network,0.4696409995918603
stephen-fox,christophe-daligault,457,26,8.659599064456131,0.1169147746876597,4,1,8.659599064456131,0.1169147746876597,6.507106277279246,0.39929218867589855,6.507106277279246,0.39929218867589855,6.540165986626742,0.39545516405761977,0.026845637583892617,0.026845637583892617,non-social co-location network,0.48251481328143075
steve-levine2,erin-porvaznika,377,180,8.006264538219073,0.18134180482958445,9,1,8.006264538219073,0.18134180482958445,4.15180032777836,0.6411496579103546,4.15180032777836,0.6411496579103546,4.194119634532552,0.6368177311371493,0.02631578947368421,0.02631578947368421,non-social co-location network,0.4615257390736409
steven-suwatanapongched,john-pham,849,295,7.846262397524072,0.19841569624622726,5,1,7.846262397524072,0.19841569624622726,5.148249080596979,0.5331177422523423,5.148249080596979,0.5331177422523423,5.279848408228547,0.5185619745378912,0.0819327731092437,0.0819327731092437,non-social co-location network,0.40303131884691584
stuart-tracte,chris-gee,479,74,8.423643320528834,0.10258239541441913,8,1,8.423643320528834,0.10258239541441913,5.3745300460757415,0.5059629961833765,5.3745300460757415,0.5059629961833765,5.421653036778222,0.5006527398517069,0.01293103448275862,0.01293103448275862,non-social co-location network,0.6332250500095329
suki-b,jason-sares,278,36,7.966631599759438,0.27490849546621765,3,1,7.966631599759438,0.27490849546621765,6.583253393993137,0.4298132064493614,6.583253393993137,0.4298132064493614,6.6315354311843935,0.4246736022408418,0.060908084163898125,0.060908084163898125,non-social co-location network,0.2998305306301044
summer-bedard,andrew-shults,718,78,8.636090012441297,0.0329494498163467,6,1,8.636090012441297,0.0329494498163467,6.0631702863769865,0.4166676820707799,6.0631702863769865,0.4166676820707799,6.1088032949482045,0.41111102426492907,0.0665083135391924,0.0665083135391924,non-social co-location network,0.47041365013506564
sung-ki-park,yuina-azu,806,661,5.518083214205143,0.242373497184538,14,1,5.518083214205143,0.242373497184538,2.8460144692816183,0.6870287823160989,2.8460144692816183,0.6870287823160989,2.8980569677400423,0.6799380092477874,0.2236842105263158,0.2236842105263158,non-social co-location network,0.7385309267939337
sunghwan-kim,golee,1437,235,7.414674180013814,0.06580631292222075,17,1,7.414674180013814,0.06580631292222075,4.7937077945935895,0.4983345434953406,4.7937077945935895,0.4983345434953406,4.549016041480264,0.5303411704661943,0.16842105263157894,0.16842105263157894,non-social co-location network,0.7454313231684947
sunny-ng,marie-ainey,311,211,7.042469825766636,0.18608658272222453,20,1,7.042469825766636,0.18608658272222453,3.3084883319220677,0.6903309492485977,3.3084883319220677,0.6903309492485977,3.38142766627963,0.6821630789296177,0.0625,0.0625,non-social co-location network,0.5013509307992354
suzanne-marlatt,don-chwojko,673,124,8.171960304779947,0.03676220154712713,15,1,8.171960304779947,0.03676220154712713,4.554808039403491,0.567411318094025,4.554808039403491,0.567411318094025,4.602609732255585,0.5618678404725708,0.05901639344262295,0.05901639344262295,non-social co-location network,0.5407602220846087
sven-ahrens,janine-freriks,1434,747,8.574896277816244,0.06936255160844289,5,1,8.574896277816244,0.06936255160844289,3.260007512722108,0.7264634143723617,3.260007512722108,0.7264634143723617,3.3213150999035648,0.7204592393261172,0.07709251101321586,0.07709251101321586,non-social co-location network,0.6692276265613364
syochin,nob-seki,669,477,6.823151258623158,0.14893700786992833,11,1,6.823151258623158,0.14893700786992833,3.5201933564189374,0.6463590955006057,3.5201933564189374,0.6463590955006057,3.5973841298647256,0.6368809021001895,0.09433962264150944,0.09433962264150944,non-social co-location network,0.5437132226804289
takafumi,fwkw3521,651,273,5.043649906598656,0.15962109262367588,37,1,5.043649906598656,0.15962109262367588,2.3352278239907607,0.7184318732176427,2.3352278239907607,0.7184318732176427,2.237829403667189,0.7330736821934262,0.05128205128205128,0.05128205128205128,non-social co-location network,0.8412273064862659
takeshi-yamamoto,butakao,1111,707,5.52118079750095,0.3389000955237265,4,1,5.52118079750095,0.3389000955237265,3.56915368807271,0.6241030556724831,3.56915368807271,0.6241030556724831,3.5826116114006603,0.622350780950764,0.272,0.272,non-social co-location network,0.5448625620941893
talia-kraines,dom-waghorn,284,37,7.94433796186049,0.24127184084245554,3,1,7.94433796186049,0.24127184084245554,6.354804133506867,0.4300430694731268,6.354804133506867,0.4300430694731268,6.399700591329292,0.4250539595346092,0.011661807580174929,0.011661807580174929,non-social co-location network,0.5073992850092924
tara-hunt,david-lifson,388,13,8.460686357817973,0.10284671111119237,3,1,8.460686357817973,0.10284671111119237,6.503050672438628,0.3765353111229071,6.503050672438628,0.3765353111229071,6.555439643121488,0.37010763209922604,0.037656903765690385,0.037656903765690385,non-social co-location network,0.3310036640626047
tara-jepson,jenn-spaeth,898,126,9.180534924253184,0.07189437463600945,4,1,9.180534924253184,0.07189437463600945,6.225015545050716,0.4486054449986364,6.225015545050716,0.4486054449986364,6.305529056226717,0.4398220538975549,0.06388888888888887,0.06388888888888887,non-social co-location network,0.48281973277653156
tarah-feinberg,oliver-jevremov,462,57,8.481844572676529,0.12298994204599813,6,1,8.481844572676529,0.12298994204599813,5.639465403226667,0.4877564340295658,5.639465403226667,0.4877564340295658,5.701694377376582,0.4808168760659989,0.03745318352059925,0.03745318352059925,non-social co-location network,0.48327819073918843
taylor-newby,dave-s,1076,136,8.010127555077318,0.04587647676520165,4,1,8.010127555077318,0.04587647676520165,6.100197105335711,0.3648338365347075,6.100197105335711,0.3648338365347075,6.156147817992307,0.3571587187826,0.2410071942446043,0.2410071942446043,non-social co-location network,0.3866395751422717
ted-rheingold,matthew-gonzales,205,10,7.5717735062445,0.2275780650039325,2,1,7.5717735062445,0.2275780650039325,6.735562579838642,0.3397258807881812,6.735562579838642,0.3397258807881812,6.805055023529162,0.3308319648451751,0.03579418344519016,0.03579418344519016,non-social co-location network,0.3092962840840867
terrence,caio-rufflez,155,20,7.213828819612642,0.3731226915603515,3,1,7.213828819612642,0.3731226915603515,6.526274325851187,0.44581803661550856,6.526274325851187,0.44581803661550856,6.532148284123912,0.4452106948239118,0.000984251968503937,0.000984251968503937,non-social co-location network,0.5568651789242894
teru,nob-seki,614,246,5.029405512796556,0.3284596906744554,8,1,5.029405512796556,0.3284596906744554,3.5454427716167563,0.5815622205594217,3.5454427716167563,0.5815622205594217,3.3302563768911213,0.6136788000386689,0.11267605633802814,0.11267605633802814,non-social co-location network,0.5437132226804289
tessa-horehled,jessica-murray,999,39,9.873331665487054,0.08530177123430781,7,1,9.873331665487054,0.08530177123430781,5.8490473531399685,0.5305198041902688,5.8490473531399685,0.5305198041902688,5.861982604666787,0.5292887021235384,0.02321981424148607,0.02321981424148607,non-social co-location network,0.45386622805335597
tetsuya-sato,eugene-donca-mollino,1240,615,4.187669194056843,0.4881737710032277,19,1,4.187669194056843,0.4881737710032277,2.2737476786432738,0.7620518054342165,2.2737476786432738,0.7620518054342165,2.0968575908350786,0.7841685316118683,0.11842105263157895,0.11842105263157895,non-social co-location network,0.742170696442149
the-corcoran-group,michael-disalvo,972,111,9.436706970641561,0.07812278353442707,16,1,9.436706970641561,0.07812278353442707,6.5116370094234375,0.43683277860212255,6.5116370094234375,0.43683277860212255,6.564597605910307,0.4312132468580392,0.012263099219620958,0.012263099219620958,non-social co-location network,0.6782452270728673
thefatapple,alden-wicker,394,18,8.40128804598523,0.0909514045809667,4,1,8.40128804598523,0.0909514045809667,6.7128248462713636,0.3390281279931308,6.7128248462713636,0.3390281279931308,6.79228707560611,0.3287906819372759,0.04377880184331797,0.04377880184331797,non-social co-location network,0.33038944578685836
theodora-blanchfield,chris-gee,479,42,8.523451492205234,0.09278175324056932,11,1,8.523451492205234,0.09278175324056932,6.101993908249204,0.42517080381080186,6.101993908249204,0.42517080381080186,6.159871377652452,0.4183202175814573,0.025,0.025,non-social co-location network,0.6332250500095329
thomas-trumble,virginia-ivey,304,32,8.11152767859594,0.08630035174437896,4,1,8.11152767859594,0.08630035174437896,3.6022151026326488,0.6794238758769388,3.6022151026326488,0.6794238758769388,3.613630100655301,0.6782214482505492,0.02631578947368421,0.02631578947368421,non-social co-location network,0.4778310033183949
thug-style,yoshihiro-minegishi,477,453,5.62880734443171,0.19916305146488505,20,1,5.62880734443171,0.19916305146488503,1.2529442430743831,0.8813237343906051,1.2529442430743831,0.8813237343906051,1.278791406949607,0.8784525477238694,0.11267605633802814,0.11267605633802814,non-social co-location network,0.7808888088396693
tikva-morowati,peter-chislett,288,48,7.698716419442388,0.1996058329184459,5,1,7.698716419442388,0.1996058329184459,6.207699089615402,0.3992444886987028,6.207699089615402,0.3992444886987028,6.399941894791418,0.37538084655191933,0.09004739336492891,0.09004739336492891,non-social co-location network,0.3883389384710192
tim-kane,zach-brock,344,15,8.258867692886911,0.10162121823719188,5,1,8.258867692886911,0.10162121823719188,6.525413904589333,0.35527959234773315,6.525413904589333,0.35527959234773315,6.599659074606204,0.34573089314736266,0.0515970515970516,0.0515970515970516,non-social co-location network,0.4279658548536719
tim-kersey,patrice-callender,332,50,8.17802765691194,0.17390702051383156,5,1,8.17802765691194,0.17390702051383156,4.7206544189413515,0.5883227112867505,4.7206544189413515,0.5883227112867505,4.745689142019488,0.5857149518468134,0.01279707495429616,0.01279707495429616,non-social co-location network,0.3115377761938735
tim-shey,idan-cohen,622,100,8.327919561698303,0.08514670332494283,5,1,8.327919561698303,0.08514670332494283,5.910859586604341,0.4302371322688474,5.910859586604341,0.4302371322688474,6.031272455044861,0.4155441473032415,0.12219451371571073,0.12219451371571073,non-social co-location network,0.4116192433517649
tim-vetter,david-w4,235,40,7.599881405771956,0.2288127074184334,5,1,7.599881405771956,0.2288127074184334,5.642394982366474,0.4751525548635631,5.642394982366474,0.4751525548635631,5.707780845648669,0.4676225040064286,0.05411255411255411,0.05411255411255411,non-social co-location network,0.2990686501279978
timoni-grone,james-cox,863,283,8.076327113688285,0.18830268570505013,9,1,8.076327113688285,0.18830268570505013,6.002691826673133,0.4488228559117674,6.002691826673133,0.4488228559117674,6.143866970214503,0.4326822154676314,0.08608058608058608,0.08608058608058608,non-social co-location network,0.5579044975009301
tina-hui,gina-hughes,256,41,7.822125813449023,0.2939178942340995,4,1,7.822125813449023,0.2939178942340995,6.87237823738699,0.4003283111369005,6.87237823738699,0.4003283111369005,6.922818309415161,0.3948702340884594,0.0392156862745098,0.0392156862745098,non-social co-location network,0.357692979443864
